Dates,EUR 1y1y,USD 1y1y,NOK 1y1y,SEK 1y1y,JPY 1y1y,AUD 1y1y,GBP 1y1y,CHF 1y1y,NZD 1y1y,EUR 2y2y,USD 2y2y,NOK 2y2y,SEK 2y2y,JPY 2y2y,AUD 2y2y,GBP 2y2y,CHF 2y2y,NZD 2y2y,EUR 3y3y,USD 3y3y,NOK 3y3y,SEK 3y3y,JPY 3y3y,AUD 3y3y,GBP 3y3y,CHF 3y3y,NZD 3y3y,EUR 5y5y,USD 5y5y,NOK 5y5y,SEK 5y5y,JPY 5y5y,AUD 5y5y,GBP 5y5y,CHF 5y5y,NZD 5y5y,EUR 3y2y,USD 3y2y,NOK 3y2y,SEK 3y2y,JPY 3y2y,AUD 3y2y,GBP 3y2y,CHF 3y2y,NZD 3y2y,EUR 2y1y,USD 2y1y,NOK 2y1y,SEK 2y1y,JPY 2y1y,AUD 2y1y,GBP 2y1y,CHF 2y1y,NZD 2y1y,EUR 5y2y,USD 5y2y,NOK 5y2y,SEK 5y2y,JPY 5y2y,AUD 5y2y,GBP 5y2y,CHF 5y2y,NZD 5y2y,EUR 7y3y,USD 7y3y,NOK 7y3y,SEK 7y3y,JPY 7y3y,AUD 7y3y,GBP 7y3y,CHF 7y3y,NZD 7y3y,EUR 10y10y,USD 10y10y,NOK 10y10y,SEK 10y10y,JPY 10y10y,AUD 10y10y,GBP 10y10y,CHF 10y10y,NZD 10y10y,EUR 15y15y,USD 15y15y,NOK 15y15y,SEK 15y15y,JPY 15y15y,AUD 15y15y,GBP 15y15y,CHF 15y15y,NZD 15y15y,EUR 20y10y,USD 20y10y,NOK 20y10y,SEK 20y10y,JPY 20y10y,AUD 20y10y,GBP 20y10y,CHF 20y10y,NZD 20y10y
2019-02-22,,,,15.3,-12.0,178.99,87.92,-62.870000000000005,187.28,,,,50.13,-13.320000000000002,195.07,100.44,-32.99,206.337,,,,87.31,-7.93,220.36,109.94,-2.04,237.972,,,,150.71,15.57,264.53000000000003,126.44,56.41,295.247,,,,75.11,-10.69,210.63,107.63,-13.71,226.808,,,,38.18,-14.13,188.52,96.84,-43.87,197.222,,,,122.21,2.24,247.73,118.08,30.17,271.53000000000003,,,,170.4,24.49,275.1,132.22,74.19,312.168,,,,197.98,70.83,295.83,140.82,106.57,337.968,,,,164.76999999999998,82.63000000000001,268.63,130.4,86.45,253.45300000000003,,,,148.5,82.11,255.4,125.69,76.35,201.49
2019-02-25,,,,16.73,-12.0,183.73,89.46,-62.72,186.968,,,,49.13,-12.81,199.91,102.22,-32.46,206.447,,,,87.52,-6.660000000000001,224.85,113.24,-1.87,237.172,,,,150.66,16.59,267.51,129.64,56.66,291.769,,,,74.55000000000001,-9.65,215.6,110.14,-13.55,226.204,,,,37.12,-13.83,192.81,97.73,-43.18,197.651,,,,123.97,3.18,250.54,121.17,30.43,270.769,,,,169.1,25.590000000000003,278.2,135.48,74.44,306.738,,,,198.07,71.66,298.38,143.39,106.84,338.458,,,,164.91,82.73,271.62,133.26,86.85000000000001,252.927,,,,148.96,82.03,258.34000000000003,128.8,76.6,201.132
2019-02-26,,,,15.97,-12.28,181.79,92.02,-61.74,184.749,,,,49.21,-13.27,199.17,105.84,-33.39,203.898,,,,85.58,-6.13,226.22,116.06,-3.7,234.709,,,,149.79,17.919999999999998,268.81,133.06,55.15,289.986,,,,73.19,-9.5,216.99,113.15,-15.340000000000002,222.85,,,,37.46,-14.249999999999998,191.39,102.08,-43.17,194.975,,,,123.02,4.43,252.17,124.5,29.160000000000004,268.65700000000004,,,,168.42999999999998,27.01,279.27,138.96,72.81,305.241,,,,197.1,73.63,297.69,147.03,107.95,336.365,,,,164.54999999999998,85.28,271.63,137.59,87.15,251.521,,,,148.53,84.6,259.26,133.31,76.61,200.211
2019-02-27,,,,17.93,-13.02,183.29,96.73,-61.68,186.555,,,,51.95,-13.06,199.95,113.9,-32.02,205.243,,,,90.22,-5.27,229.45,125.27,0.5,237.138,,,,153.21,20.39,272.68,141.65,60.3,292.934,,,,78.25,-9.25,220.02,122.49,-11.97,226.363,,,,38.78,-13.62,191.43,109.25,-42.63,195.498,,,,126.38,6.569999999999999,255.66,133.57000000000002,33.239999999999995,269.71599999999995,,,,171.79,29.69,283.41,147.23999999999998,78.69,309.536,,,,200.94,75.17,301.4,153.78,110.61,338.564,,,,167.85000000000002,87.26,274.51,143.53,90.38,253.83300000000003,,,,151.46,86.86,260.56,139.05,80.78999999999999,201.277
2019-02-28,,,,22.18,-12.36,185.56,97.51,-60.31999999999999,185.335,,,,58.98,-12.12,202.32,115.3,-31.4,206.277,,,,97.14,-3.63,234.02,127.06,2.56,238.995,,,,157.82,23.05,279.47,144.0,64.36,296.172,,,,86.37,-7.689999999999999,224.08,124.19,-10.22,227.627,,,,45.17,-13.11,191.98,110.56,-42.8,196.779,,,,130.0,8.63,261.72,135.65,37.87,272.969,,,,177.04,32.71,290.64,149.79,82.31,312.71,,,,203.16,77.53999999999999,306.97,155.47,113.56,340.605,,,,171.22,89.46,279.73,144.87,92.84,253.957,,,,155.33999999999995,88.97,265.28000000000003,140.14,83.07,202.135
2019-03-01,,,,23.79,-12.0,188.27,97.49,-59.93000000000001,189.771,,,,62.77,-11.37,205.1,116.03000000000002,-29.07,207.335,,,,98.54,-3.22,236.26,127.14,4.51,240.445,,,,160.22,22.43,280.82,143.65,65.94,295.904,,,,87.12,-7.1,226.68,124.55,-8.12,228.425,,,,49.74,-12.86,195.5,110.86,-39.54,198.146,,,,132.05,8.57,263.46,135.36,40.29,275.662,,,,179.73,31.730000000000004,291.68,149.4,83.35000000000001,310.154,,,,205.61,77.36,308.93,154.85,114.31,335.702,,,,173.35,89.92999999999999,280.88,144.6,94.39,247.243,,,,157.35,89.69,266.68,139.9,85.47,200.887
2019-03-04,,,,23.54,-11.37,187.17,97.08,-59.650000000000006,184.893,,,,60.540000000000006,-10.73,203.69000000000003,114.53,-28.8,206.755,,,,97.93,-2.36,234.65,125.55,3.42,240.999,,,,158.14999999999998,23.95,278.89,141.5,63.39,300.86,,,,86.5,-5.99,225.31,122.38,-8.23,229.069,,,,47.52,-12.13,193.62,110.03,-40.13,196.784,,,,131.21,9.75,261.62,134.07,37.63,276.873,,,,176.81,33.47,289.7,146.62,80.85,317.985,,,,204.83,79.73,307.15,152.68,113.24,343.85400000000004,,,,172.23,93.13,279.4,141.91,92.68,256.72,,,,156.32,93.15,265.47,137.23000000000002,83.06,203.488
2019-03-05,,,,23.55,-10.84,187.49,98.12,-59.53000000000001,184.743,,,,61.77,-10.06,204.67,116.11,-28.62,205.463,,,,97.49,-1.76,234.67,125.68,3.83,239.794,,,,158.35,24.93,278.62,140.34,62.74999999999999,300.643,,,,86.27,-5.26,225.28,124.0,-7.77,227.678,,,,49.21,-11.74,195.34,111.15,-39.900000000000006,195.873,,,,130.4,11.04,261.39,131.92999999999998,36.99,277.948,,,,177.8,34.31,289.41,146.14,80.31,316.938,,,,207.18,80.11,306.57,151.11,113.65,342.735,,,,172.54,93.64,278.79999999999995,139.65,92.14,256.765,,,,154.11,93.68,265.28000000000003,134.94,81.94,203.163
2019-03-06,,,,21.96,-11.33,179.1,94.28,-61.18,182.006,,,,57.42,-11.33,196.31,111.07,-31.02,198.51,,,,94.4,-3.28,225.48,120.6,0.76,231.982,,,,154.81,21.68,269.86,135.07,57.76,290.787,,,,83.57,-7.07,215.82,117.65,-10.59,219.896,,,,43.84,-12.659999999999998,187.4,107.02,-42.38,189.352,,,,127.45,8.36,253.01,127.73,32.06,267.835,,,,173.78,30.64,280.53,140.12,75.21,307.185,,,,201.8,77.91,297.90000000000003,145.89,110.32,334.581,,,,169.42999999999998,90.85,270.29,134.59,89.18,250.487,,,,153.53,91.02,256.9,129.72,79.03,199.518
2019-03-07,,,,16.919999999999998,-11.25,178.45,90.03,-64.22,181.343,,,,51.370000000000005,-11.75,192.1,106.03,-38.07,196.707,,,,86.02,-4.01,220.69,114.18,-6.48,229.028,,,,147.85,21.04,264.14,127.43,52.84,280.553,,,,75.51,-7.630000000000001,210.89,112.18,-17.62,219.132,,,,40.17,-13.25,183.82,101.94,-48.14,186.188,,,,119.73,7.57,247.51,120.04,25.95,259.749,,,,167.28,30.06,274.66,132.54999999999998,71.0,294.962,,,,198.73,75.6,294.67,139.5,105.05,323.897,,,,165.72,87.64999999999999,268.52,128.39,83.42,241.42,,,,149.38,87.49,256.14,123.68,73.21,195.496
2019-03-08,,,,17.19,-11.88,176.70999999999998,89.64,-64.22,184.408,,,,48.82,-12.81,190.12,107.77,-38.17,196.198,,,,84.25,-5.99,217.27,116.06,-8.32,227.259,,,,144.23,18.53,261.46,128.78,50.690000000000005,281.569,,,,74.64,-9.35,208.21,115.73,-19.62,216.442,,,,37.07,-13.85,184.19,101.4,-47.48,188.56,,,,115.7,4.79,244.41000000000005,120.47,23.73,260.126,,,,163.91,27.73,272.23,134.51999999999998,68.89999999999999,296.808,,,,191.51,71.12,292.5,140.81,102.88,329.738,,,,160.21,83.25,266.36,130.11,81.07,247.019,,,,144.54,83.12,254.77,125.38,70.6,197.137
2019-03-11,,,,16.84,-11.61,175.38,89.81,-63.71,183.649,,,,49.51,-13.18,191.27,105.51,-36.41,196.167,,,,84.25,-6.12,218.8,115.28,-7.89,225.738,,,,143.87,18.55,262.06,129.01,49.55,280.448,,,,71.91,-9.55,208.29,112.77,-17.65,214.729,,,,37.66,-13.76,181.62,101.09,-46.57,189.667,,,,118.33,5.25,245.7,122.18,23.56,258.175,,,,161.49,27.450000000000003,272.36,133.7,67.12,296.276,,,,191.27,71.64,292.52,139.98,102.89,329.552,,,,159.63,84.03,265.28000000000003,128.68,81.58999999999999,247.442,,,,144.13,84.17999999999999,251.64,123.81,71.41999999999999,196.949
2019-03-12,,,,16.98,-11.65,170.15,88.58,-64.45,183.101,,,,49.23,-12.62,187.62,104.83,-37.3,195.483,,,,84.15,-5.38,214.48,113.77,-7.470000000000001,224.527,,,,144.08,18.91,256.81,126.42,49.56,278.416,,,,73.48,-8.63,207.84,111.66,-17.740000000000002,213.81,,,,37.29,-13.88,177.89999999999998,100.83,-46.26,188.456,,,,116.91,5.59,238.13,119.69,22.55,256.675,,,,162.92,27.9,268.76000000000005,131.06,67.92,293.971,,,,193.1,73.87,288.94,138.17999999999998,102.91,328.834,,,,161.44,86.05000000000001,267.39000000000004,127.16,81.58999999999999,246.911,,,,145.87,85.92,257.1,122.14,71.41,196.469
2019-03-13,,,,15.87,-12.4,154.98000000000002,91.66,-64.17,181.29,,,,49.94,-13.750000000000002,190.51,106.63,-36.78,193.619,,,,85.46000000000001,-6.76,220.72,117.3,-6.2700000000000005,223.557,,,,144.23999999999998,17.34,258.14,131.48,51.09,277.751,,,,75.14999999999999,-10.03,213.05,114.79,-17.36,212.909,,,,37.73,-14.75,169.2,101.91,-46.89,185.634,,,,118.7,4.0,241.96,124.43,25.26,256.118,,,,161.91,26.3,268.42,136.32999999999998,68.61,293.165,,,,193.77,71.54,287.72,142.53,105.85,326.003,,,,162.45000000000002,82.53,264.43,131.56,84.78999999999999,244.703,,,,146.86,82.02000000000001,253.71,126.81,74.86,195.562
2019-03-14,,,,18.28,-12.3,170.32,93.19,-63.81,181.594,,,,51.51,-14.24,184.55,110.23,-36.15,194.673,,,,88.11,-7.140000000000001,214.43,119.36,-5.72,225.081,,,,147.54,17.27,259.96000000000004,133.58,53.09,280.113,,,,77.11,-10.5,204.91000000000005,117.37,-18.1,213.998,,,,38.080000000000005,-14.75,175.61,106.0,-46.06,186.551,,,,121.07,3.62,242.33,126.14,27.09,258.598,,,,165.78,26.4,271.21,138.74,70.66,295.382,,,,196.11,71.16,290.74,143.82999999999998,107.44,327.448,,,,164.9,82.62,267.72,132.57000000000002,85.84,245.694,,,,149.23,82.17,257.14,127.87,75.32,196.272
2019-03-15,,,,17.23,-11.88,168.0,92.67,-63.38,180.739,,,,54.1,-13.74,182.69,109.51,-36.84,197.23,,,,90.91,-6.76,211.59,117.92,-5.81,227.51800000000003,,,,148.97,17.78,256.52,131.1,53.12,284.12600000000003,,,,79.73,-10.3,201.73,116.0,-17.549999999999997,212.643,,,,40.22,-14.54,175.07999999999998,105.0,-47.31,186.8,,,,123.52,4.31,239.17,124.46,26.21,257.372,,,,166.54,26.8,267.54,135.68,71.32,303.13,,,,197.87,72.28,289.01,142.63,107.42,328.954,,,,166.20999999999998,84.07,265.37,130.91,86.38,246.741,,,,150.54000000000002,83.81,253.94,126.13,76.14999999999999,196.997
2019-03-18,,,,18.18,-11.83,168.75,91.38,-64.45,180.808,,,,52.96,-14.09,184.25,107.73,-36.91,194.212,,,,86.86,-6.97,213.21,115.93,-6.4,225.046,,,,147.26,17.53,258.49,128.81,50.57000000000001,279.63800000000003,,,,76.14999999999999,-10.24,204.1,114.46,-16.900000000000002,213.785,,,,40.77,-14.71,175.65,103.16,-48.07,187.299,,,,119.02,3.84,240.77,121.7,22.69,257.124,,,,166.74,26.77,269.76,133.69,69.41000000000001,295.628,,,,195.84,72.31,290.56,140.75,107.15,327.269,,,,164.48000000000002,83.88,266.92,129.44,85.35000000000001,245.54,,,,148.85,83.72,255.4,124.74,74.56,196.134
2019-03-19,,,,17.88,-11.95,163.94,90.84,-63.95,178.084,,,,54.65,-14.16,180.17,106.64,-38.06,192.706,,,,90.32,-7.359999999999999,209.68,115.9,-5.23,221.256,,,,150.04,17.27,255.09,129.31,52.87,277.27,,,,79.05,-11.03,199.88,112.77,-18.61,208.081,,,,41.9,-14.52,171.29000000000002,103.08,-47.510000000000005,185.314,,,,121.97,4.04,237.28,123.32,28.2,257.324,,,,169.52,26.17,266.46000000000004,133.44,69.66,291.523,,,,197.53,70.62,287.11,139.35,108.37,323.811,,,,166.20999999999998,82.19,262.48,127.55,86.94,243.358,,,,150.45,81.89999999999999,250.87,122.61,76.41,194.675
2019-03-20,,,,17.98,-11.55,160.54,86.83999999999999,-64.33,174.65200000000002,,,,53.56,-12.740000000000002,174.86,102.0,-38.690000000000005,188.039,,,,89.25999999999999,-5.510000000000001,202.43,110.64,-7.53,217.652,,,,148.71,18.78,249.76,123.93,49.55,275.272,,,,77.8,-9.13,194.65,108.96,-18.74,206.513,,,,41.18,-13.7,166.93,96.99,-48.98,180.227,,,,124.04,5.5,229.83,116.86,22.48,254.703,,,,165.78,27.66,262.71,128.79,67.89,289.903,,,,194.8,71.94,283.19,133.13,106.4,322.588,,,,164.59,84.05,257.65,121.37,84.28999999999999,242.172,,,,148.96,84.04,245.55,116.54,74.07000000000001,193.883
2019-03-21,,,,16.93,-11.57,161.3,77.19,-67.03,176.488,,,,50.21,-12.7,175.58,91.8,-42.9,189.784,,,,83.73,-5.319999999999999,203.46,99.95,-12.76,216.82700000000003,,,,142.14,18.78,248.79,114.4,43.39,270.573,,,,73.57000000000001,-8.84,194.27,97.61,-22.51,207.127,,,,38.01,-14.19,167.66,88.44,-53.82,182.832,,,,115.99,5.5,230.61,106.99,17.72,249.381,,,,160.16,27.66,260.49,119.5,60.69,285.572,,,,192.39,71.94,281.84,123.71,100.26,319.738,,,,160.0,84.05,258.04,112.06,79.9,240.60100000000003,,,,143.98,84.04,246.81000000000003,107.33,70.05,192.793
2019-03-22,,,,14.82,-12.6,154.12,73.82,-69.41000000000001,168.985,,,,46.01,-14.99,161.62,85.5,-46.94,183.842,,,,77.02,-8.48,193.77,93.25,-19.13,209.133,,,,132.88,14.510000000000002,241.12,109.01,35.5,273.865,,,,66.64999999999999,-11.98,179.07999999999998,91.47,-29.1,198.73,,,,35.99,-15.48,158.94,81.33,-56.24,180.787,,,,109.07,1.99,226.71,100.4,9.51,240.617,,,,149.26,22.89,250.17,114.92,53.0,297.36400000000003,,,,179.38,67.2,275.27,117.64,90.99,318.891,,,,150.17000000000002,79.53,255.53,105.54,69.32000000000001,240.074,,,,135.26,79.67999999999999,244.23,100.9,60.16,192.37
2019-03-25,,,,15.81,-12.85,153.81,68.71000000000001,-69.42,171.054,,,,47.04,-15.12,166.79999999999998,81.19,-47.18,180.458,,,,79.09,-9.14,191.7,89.61,-19.2,206.322,,,,134.65,12.88,232.81,105.73,35.25,258.394,,,,68.61,-12.15,183.95,87.11,-29.06,196.009,,,,36.18,-15.55,160.09,77.53999999999999,-57.34,174.086,,,,109.87,0.11,217.66,97.38,8.38,240.976,,,,151.7,21.41,242.45,111.43,53.33,270.709,,,,180.89,62.44,278.23,115.59,90.69,311.87,,,,151.62,73.29,258.51,103.63,70.99,235.576,,,,136.68,73.11999999999999,246.86,98.85,60.72,188.495
2019-03-26,,,,16.14,-12.52,158.51999999999998,73.13,-67.78,176.843,,,,46.7,-14.249999999999998,170.99,85.11,-45.4,182.774,,,,78.06,-7.82,193.61,93.19,-19.26,206.731,,,,133.73999999999998,15.260000000000002,237.17,107.81,37.03,255.659,,,,68.02,-11.22,188.14,91.36,-29.49,197.372,,,,36.57,-14.580000000000002,163.35,81.3,-54.190000000000005,177.283,,,,108.8,2.58,216.65,100.6,11.64,234.406,,,,150.96,23.82,250.53,112.75,54.21,270.757,,,,185.01,67.36999999999999,278.97,120.45,90.44,309.169,,,,159.86,78.99000000000001,261.05,110.14,70.67,233.172,,,,143.0,78.83,249.34,105.75,61.22,187.776
2019-03-27,,,,12.08,-12.82,152.5,74.00999999999999,-74.63,149.359,,,,40.54,-13.85,164.71,84.82,-53.54,165.679,,,,70.97,-8.01,190.61,95.18,-25.6,194.602,,,,126.46,15.39,235.5,111.09,30.79,247.973,,,,61.18,-10.81,182.3,91.1,-36.5,183.631,,,,29.9,-14.45,157.21,82.33,-63.66,157.81799999999998,,,,99.84,2.6,217.62,104.34,4.58,223.511,,,,144.64999999999998,23.98,247.09,115.72,48.25,265.01800000000003,,,,171.41,66.73,275.33,122.8,81.24,299.148,,,,141.08,77.92999999999999,256.5,112.67,60.2,225.314,,,,126.27,77.75999999999999,244.85,108.29,50.32,182.019
2019-03-28,,,,14.12,-13.38,156.57000000000002,71.38,-72.32,155.482,,,,42.35,-15.24,164.23000000000002,85.21,-49.75,169.124,,,,72.0,-9.01,189.79,94.76,-22.040000000000003,198.952,,,,127.97,14.37,236.37,109.81,32.440000000000005,250.508,,,,62.12,-12.19,180.03,92.34,-32.68,188.036,,,,33.160000000000004,-16.0,158.56,81.06,-60.01,160.642,,,,103.64,1.17,218.78000000000003,101.67,6.569999999999999,230.466,,,,144.64,23.200000000000003,247.6,115.42,49.8,264.614,,,,172.15,62.21,273.88,123.24,83.63000000000001,302.269,,,,142.0,73.04,255.43,114.43,61.73,226.927,,,,127.36,72.28999999999999,245.38,110.53,51.41,183.564
2019-03-29,,,,16.1,-14.6,151.68,70.93,-70.34,156.327,,,,44.190000000000005,-15.69,164.89,85.33,-47.89,176.497,,,,75.98,-9.48,193.43,94.66,-19.88,206.601,,,,131.73,14.249999999999998,239.04,108.33,34.72,257.952,,,,66.36,-12.73,183.69,92.88,-29.85,197.062,,,,33.93,-15.63,156.70999999999998,80.58999999999999,-56.6,167.663,,,,106.74,0.36,221.78,100.7,9.62,235.541,,,,148.91,23.55,250.09,113.48,51.59,273.772,,,,179.07999999999998,63.85999999999999,274.48,125.31000000000002,86.49,308.045,,,,147.62,74.63,254.67,117.37,64.31,232.097,,,,132.86,74.05000000000001,243.93,113.7,54.36,186.593
2019-04-01,,,,17.330000000000002,-13.8,158.6,74.82,-69.57,161.216,,,,48.11,-14.74,172.45999999999998,90.34,-47.29,182.738,,,,79.53,-8.12,205.11,100.73,-17.7,214.706,,,,137.29,15.76,252.34,114.72,38.55,268.279,,,,69.39999999999999,-11.43,191.94,98.74,-29.05,203.314,,,,37.89,-15.13,164.79,85.72,-55.64,175.315,,,,110.9,2.43,238.88,107.18,12.96,245.68400000000003,,,,155.61,24.69,260.67999999999995,119.89,56.010000000000005,284.528,,,,184.31,66.59,284.19,130.51999999999998,88.49000000000001,316.565,,,,152.31,77.92,264.8,121.33,67.44,236.089,,,,136.22,77.63,254.12,117.16,58.02,190.525
2019-04-02,,,,18.27,-13.4,149.21,71.38,-70.95,154.483,,,,47.58,-13.489999999999998,167.52,85.26,-48.28,177.645,,,,79.74,-6.5600000000000005,199.63,95.7,-19.040000000000003,209.226,,,,137.45000000000002,16.77,246.23,111.74,36.27,264.315,,,,69.58,-9.83,189.21,92.12,-29.770000000000003,198.634,,,,36.88,-14.6,157.43,82.26,-58.23,168.122,,,,112.44,3.5900000000000003,228.31,104.61,11.56,240.947,,,,154.78,25.66,257.89,116.62,53.06,281.041,,,,184.32,66.73,278.19,126.03,87.53999999999999,310.683,,,,153.07,77.78,258.38,117.13,65.64,233.784,,,,137.85,77.33,247.36,113.06,55.120000000000005,188.039
2019-04-03,,,,20.26,-13.12,156.34,80.57,-69.05,159.27,,,,50.02,-12.5,172.82,94.79,-45.41,184.397,,,,84.28999999999999,-5.76,205.51,105.61,-15.32,216.909,,,,142.77,16.41,253.34,121.8,42.88,275.468,,,,73.97,-8.94,193.01,101.84,-26.14,204.407,,,,38.57,-13.750000000000002,165.07,92.19,-55.21,179.055,,,,115.38,4.23,237.35,115.14,16.8,253.434,,,,161.76,24.59,263.58000000000004,126.45,60.61,291.243,,,,190.54,65.81,284.96000000000004,134.42000000000002,92.84,326.553,,,,158.37,75.38,265.57,124.1,71.13000000000001,242.056,,,,142.83999999999995,74.49,254.7,119.45,59.97,193.842
2019-04-04,,,,19.85,-12.15,157.29,78.61,-69.08999999999999,157.327,,,,49.41,-11.8,174.66,94.36,-46.51,182.026,,,,84.45,-5.319999999999999,206.05,104.26,-16.77,215.511,,,,142.35,16.400000000000002,253.28,119.26,42.09,270.433,,,,73.32,-8.74,195.67,101.84,-28.01,204.082,,,,37.46,-12.78,165.68,90.38,-55.26,171.818,,,,116.47,4.32,236.11,111.85,16.16,248.837,,,,160.21,24.47,264.28,124.41,59.55,285.72700000000003,,,,189.11,66.36,283.41,133.73999999999998,92.03,327.628,,,,157.51999999999998,74.99,263.72,124.94,70.62,241.849,,,,141.76999999999998,73.67,253.3,120.9,60.02,193.234
2019-04-05,,,,19.29,-10.94,158.97,80.66,-69.11,161.91,,,,50.28,-10.75,174.93,99.42,-44.24,184.018,,,,84.06,-4.1000000000000005,205.17,108.99,-14.36,216.63,,,,141.86,17.78,253.0,122.52,43.4,272.389,,,,72.69,-6.92,195.98,107.47,-25.09,206.335,,,,39.38,-12.11,166.20999999999998,93.54,-55.05,173.346,,,,117.14,5.44,236.87,115.37,17.44,249.79,,,,158.89,26.05,263.18,127.48,60.91,288.412,,,,187.79,67.09,284.95,136.51,93.33,324.88100000000003,,,,155.81,75.89,262.76,127.44,71.91,240.618,,,,139.9,74.53,250.19,123.1,61.3,193.098
2019-04-08,,,,19.78,-11.81,157.01,80.81,-68.89999999999999,159.484,,,,51.0,-11.25,176.62,98.2,-43.56,182.161,,,,84.36,-4.94,206.84,109.01,-13.69,215.067,,,,141.78,16.28,253.0,122.88,43.66,269.502,,,,74.17,-7.539999999999999,196.91,106.41,-24.18,203.836,,,,39.290000000000006,-12.42,167.53,93.63,-55.50000000000001,171.947,,,,114.47,4.06,235.94,116.24,17.7,249.373,,,,160.61,24.45,263.84,127.44,61.17,283.765,,,,188.16,65.55,283.23,136.44,93.6,323.64000000000004,,,,155.51999999999998,73.89,263.71000000000004,127.69,72.17,238.45800000000003,,,,139.42000000000002,72.59,253.26,123.70000000000002,61.55,192.185
2019-04-09,,,,18.39,-11.96,152.04,79.36,-69.33,162.264,,,,49.75,-11.37,173.66,96.98,-43.99,182.451,,,,82.93,-5.01,203.93,106.44,-13.52,216.111,,,,140.47,16.53,252.22000000000003,120.3,40.88,273.892,,,,72.43,-7.88,195.04,104.61,-23.28,204.208,,,,38.56,-12.75,163.22,91.8,-56.10000000000001,174.40800000000002,,,,113.29,4.22,233.14,113.21,16.950000000000003,251.387,,,,159.29,24.82,264.48,125.16,57.120000000000005,289.962,,,,187.9,65.82000000000001,281.39,133.56,92.28,330.681,,,,154.78,74.56,261.82,123.84,70.86,246.161,,,,138.6,73.52,251.34,119.55,60.27,194.732
2019-04-10,,,,17.21,-12.38,153.56,79.03999999999999,-71.35000000000001,162.59799999999998,,,,44.43,-12.19,170.53,94.74,-47.67,182.585,,,,79.97999999999999,-5.45,199.51,103.89,-17.95,214.535,,,,137.98,15.87,249.31,118.14,40.33,273.785,,,,69.43,-8.53,189.9,101.94,-29.08,203.111,,,,33.660000000000004,-13.56,162.17,90.31,-56.8,171.95,,,,109.43,3.97,229.72000000000003,111.16,14.829999999999998,251.812,,,,157.7,23.86,262.01,122.92,57.57,289.422,,,,184.27,64.91,280.21,131.34,90.48,332.289,,,,149.28,73.50999999999999,260.35,121.63,68.24,245.83,,,,132.8,72.34,250.06,117.3,57.68,195.021
2019-04-11,,,,18.09,-12.63,156.89,83.97,-71.7,166.559,,,,45.56,-12.25,172.23999999999998,99.15,-47.32,184.218,,,,81.58999999999999,-5.82,205.19,109.71,-15.89,216.08,,,,139.26000000000002,15.509999999999998,254.27,124.6,42.09,270.08,,,,69.59,-8.73,190.94,106.65,-26.68,204.845,,,,34.28,-13.56,164.64,95.63,-57.50999999999999,173.386,,,,113.21,3.49,239.42,118.34,15.659999999999998,248.941,,,,157.16000000000005,23.55,263.6,128.92999999999998,59.89,285.05400000000003,,,,185.1,64.16,284.49,136.16,91.8,331.445,,,,150.17000000000002,72.6,263.79,125.87,69.82000000000001,245.14,,,,133.8,71.41,252.83,121.29,58.96,194.565
2019-04-12,,,,19.25,-11.85,164.7,88.39,-67.39,168.462,,,,50.8,-11.37,181.87,106.97,-40.47,184.978,,,,85.5,-4.22,212.15,117.5,-8.94,216.946,,,,143.49,17.91,260.35,132.17000000000002,48.010000000000005,274.64,,,,76.11,-7.539999999999999,202.32,114.43,-20.11,205.537,,,,39.31,-12.24,171.72,102.51999999999998,-51.33,176.56799999999998,,,,115.21,6.13,241.58,125.42,21.39,251.12,,,,163.0,25.8,272.34,136.83,65.99000000000001,291.319,,,,188.82,66.84,291.09,142.65,96.78,329.002,,,,154.57,75.62,270.71,132.04,74.71,243.201,,,,137.38,74.46000000000001,261.05,127.5,64.03999999999999,194.602
2019-04-15,,,,20.76,-11.36,160.97,89.68,-67.04,168.073,,,,52.72,-10.23,179.56,107.67,-40.49,187.842,,,,88.13,-2.75,210.08,118.13,-8.51,220.4,,,,145.3,18.92,258.44,132.45,48.27,280.137,,,,77.42,-5.82,199.49,115.81,-19.58,208.659,,,,40.72,-11.5,171.79,102.44,-51.56,178.428,,,,118.63,7.13,240.07,124.98,22.53,254.949,,,,163.69,26.82,270.15,137.59,65.66,298.028,,,,192.03,68.14,289.87,142.91,97.57,321.014,,,,156.8,77.38000000000001,268.5,132.61,74.98,241.539,,,,139.81,76.42999999999999,257.92,128.36,63.74,193.716
2019-04-16,,,,20.39,-10.56,159.51999999999998,90.29,-66.8,169.373,,,,52.99,-9.09,180.27,107.25,-40.64,188.191,,,,87.26,-1.13,212.86,117.59,-8.3,220.385,,,,145.92000000000002,17.29,260.8,132.14999999999998,48.78,277.915,,,,77.39,-4.569999999999999,201.26,114.93,-20.04,208.748,,,,40.87,-10.82,170.96,102.75,-50.99,179.206,,,,118.4,8.42,242.61,124.87,23.27,255.11,,,,164.97,23.31,272.38,137.15,66.11,294.216,,,,192.27,69.32000000000001,290.46,143.08,97.86,335.14300000000003,,,,157.4,77.42999999999999,270.16,133.25,75.24,251.779,,,,140.26000000000002,76.81,260.33,129.11,63.99,196.985
